t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaL,Central,0.9557484462048491,3
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaL,Parietal,0.9662140149339301,9
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaL,Occipital,0.9697757560749625,5
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaH,Frontal,0.9897035535970445,11
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaH,Temporal,0.9227210440946128,4
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaH,Central,0.9292432457845671,3
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaH,Parietal,0.9614412737030029,9
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,BetaH,Occipital,0.9590282619106251,5
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Gamma,Frontal,0.983492600681507,11
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Gamma,Temporal,0.9871179850643831,4
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Gamma,Central,0.9292790241535036,3
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Gamma,Parietal,0.9615082558005941,9
30.0,2025-10-05 16:13:10.820400000,BASELINE_EC,Gamma,Occipital,0.9167722428237283,5
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Theta,Frontal,0.9917270794958701,11
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Theta,Temporal,0.9228652967568957,4
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Theta,Central,0.9187584142908601,3
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Theta,Parietal,0.9743063046101346,9
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Theta,Occipital,0.959468657106571,5
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Alpha,Frontal,0.988054668226954,11
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Alpha,Temporal,0.9395428534536447,4
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Alpha,Central,0.9332521079982291,3
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Alpha,Parietal,0.942334048617915,9
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Alpha,Occipital,0.9515983133562175,5
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaL,Frontal,0.9940297748291219,11
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaL,Temporal,0.9668573589805715,4
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaL,Central,0.9499554470698727,3
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaL,Parietal,0.9690008961097849,9
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaL,Occipital,0.9675643496623886,5
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaH,Frontal,0.9939163683399639,11
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaH,Temporal,0.9465319500367736,4
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaH,Central,0.9182541651388857,3
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaH,Parietal,0.9576587942849475,9
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,BetaH,Occipital,0.9484257148386469,5
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Gamma,Frontal,0.9858949401571645,11
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Gamma,Temporal,0.9919237055195187,4
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Gamma,Central,0.9220486643058853,3
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Gamma,Parietal,0.9637749694135046,9
35.0,2025-10-05 16:13:15.820300102,BASELINE_EC,Gamma,Occipital,0.9205925811226161,5
40.0,2025-10-05 16:13:20.819689989,BASELINE_EC,Theta,Frontal,0.9907755053169639,11
